"Company";"TypeName";"Inches";"Screen_size";"ScreenResolution_Width";"ScreenResolution_Length";"PPI";"Has_Touch_Screen";"Has_IPS_Panel";"Cpu_Brand";"CPU_Model";"Processing_speed";"Ram";"memory_type";"primary_memory";"secondary_memory";"weight";"price";"Intel";"AMD";"Nvidia";"macOS";"Windows";"Linux";"Android"
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;1.9;52161;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i5";2.7;8;"SSD";256;0;2.3;58288;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;2.0;52161;1;0;0;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";2.7;16;"SSD";1024;0;1.2;120093;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;2.3;37570;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;2.0;26586;1;0;0;0;0;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;2.4;23922;0;1;0;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i7";2.7;12;"SSD";256;0;1.6;69210;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;16;"SSD";256;1024;2.9;96916;0;0;1;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"HDD";1024;0;4.0;53173;0;0;1;0;0;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.3;29783;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;2.3;52746;0;1;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;16;"SSD";256;1024;1.8;102777;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.3;77682;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;64;"SSD";1024;0;3.6;211788;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.6;42517;1;0;0;0;1;0;0
"Dell";"Gaming";15.6;"Moderate";2160;3840;282;0;0;"Intel";"Core i7";2.6;16;"SSD";256;1024;3.2;70809;0;0;1;0;1;0;0
"Apple";"Ultrabook";12.0;"Small";1440;2304;226;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;0.9;69264;1;0;0;1;0;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;2.1;25679;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.3;63882;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.3;63882;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.5;58075;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";12.5;"Small";1080;1920;176;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;91294;1;0;0;0;1;0;0
"Lenovo";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;3.0;35111;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.3;4;"HDD";1024;0;2.3;52054;0;0;1;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;3.8;133146;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;28771;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.3;50083;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";12.5;"Small";1440;2560;235;1;1;"Intel";"Core M";1.2;8;"SSD";512;0;1.0;74538;1;0;0;0;1;0;0
"Lenovo";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;32;"SSD";512;1024;4.6;172627;0;0;1;0;1;0;0
"Lenovo";"2 in 1 Convertible";10.1;"Small";1200;1920;224;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;0.7;58347;1;0;0;0;1;0;0
"HP";"Ultrabook";13.3;"Small";2160;3840;331;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;1.3;109170;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;39960;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;1.5;54931;1;0;0;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.9;79653;0;1;0;0;1;0;0
"Lenovo";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";180;0;1.7;63882;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1800;3200;276;0;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;1.3;32767;1;0;0;0;0;0;1
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;2.4;20619;0;1;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;2.2;20965;1;0;0;0;0;1;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;1.9;18434;1;0;0;0;0;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;8;"SSD";256;1024;2.7;85194;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1080;1920;166;0;1;"Intel";"Core i5";1.6;4;"SSD";256;0;1.4;43601;0;1;0;0;1;0;0
"HP";"Netbook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;2.4;85194;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;1024;2.4;42570;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.4;34035;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;2.6;85194;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;2.0;26640;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";128;1024;4.3;122490;0;0;1;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;1.5;60480;1;0;0;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i3";2.3;4;"SSD";128;0;1.5;62176;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";1.5;4;"SSD";16;0;2.2;11135;1;0;0;0;0;0;1
"HP";"Workstation";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;3.0;154458;0;1;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";512;0;2.4;63882;0;0;1;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.5;75289;1;0;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.6;8;"SSD";128;1024;2.9;80516;0;0;1;0;1;0;0
"Lenovo";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i5";2.3;4;"SSD";256;0;2.1;46193;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;2.1;21205;0;1;0;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;16;"SSD";128;1024;2.6;71341;0;0;1;0;1;0;0
"HP";"Notebook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core M";1.1;8;"SSD";256;0;1.2;90522;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.2;40980;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;2.1;22857;1;0;0;0;1;0;0
"HP";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;1.2;104908;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";10.1;"Small";1200;1920;224;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;0.7;29250;1;0;0;0;0;0;1
"Dell";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.4;8;"SSD";256;0;1.2;73473;1;0;0;0;1;0;0
"Lenovo";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.7;16;"SSD";256;1024;4.6;146519;0;0;1;0;1;0;0
"Razer";"Ultrabook";12.5;"Small";2160;3840;352;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;54825;1;0;0;0;1;0;0
"Toshiba";"Ultrabook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;1.1;118601;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.6;8;"SSD";128;1024;3.5;69929;0;0;1;0;1;0;0
"Vero";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Atom X5-Z8350";1.44;4;"Flash Storage";32;0;1.4;10442;1;0;0;0;1;0;0
"HP";"Notebook";13.3;"Small";1080;1920;166;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.2;90043;1;0;0;0;1;0;0
"HP";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.4;80612;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;27899;1;0;0;0;0;1;0
"Asus";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;2.0;23176;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;1.8;88924;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";10.1;"Small";1200;1920;224;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;0.7;25521;1;0;0;0;1;0;0
"HP";"Ultrabook";12.5;"Small";768;1366;125;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.3;100965;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";128;1024;2.4;52693;0;0;1;0;0;0;0
"HP";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i5";2.3;8;"SSD";128;1024;3.4;60153;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;2.0;33513;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i7";2.6;8;"SSD";512;0;1.8;109244;0;0;1;0;1;0;0
"Asus";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;1.5;14811;1;0;0;0;1;0;0
"HP";"Ultrabook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;1.8;40066;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;2.2;32820;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;2.5;58554;0;1;0;0;1;0;0
"HP";"Workstation";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;3.0;210424;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.5;41771;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.7;16;"SSD";256;1024;3.8;127818;0;0;1;0;1;0;0
"HP";"Ultrabook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.9;115709;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1440;2560;210;1;1;"Intel";"Core i7";2.6;16;"SSD";512;0;2.8;130003;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.4;60888;0;0;1;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.5;86793;1;0;0;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;2.6;118761;0;0;1;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1440;2560;221;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;1.5;95850;1;0;0;0;1;0;0
"HP";"Workstation";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;2.0;101178;0;0;1;0;1;0;0
"HP";"Ultrabook";12.5;"Small";1080;1920;176;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;122381;1;0;0;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;2.2;53807;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;1.9;84129;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1440;2560;210;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;1.3;124621;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;1.9;18061;1;0;0;0;0;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;1.9;15824;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;2.3;31914;0;1;0;0;0;0;0
"Dell";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.6;63882;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";2160;3840;282;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;2.0;119916;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;1.9;25515;0;1;0;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.7;79536;0;0;1;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.6;12;"SSD";512;0;1.4;122490;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;2.5;42010;0;1;0;0;1;0;0
"HP";"2 in 1 Convertible";13.3;"Small";1440;2560;221;1;0;"Intel";"Core i7";2.6;8;"SSD";512;0;1.5;108744;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;1.7;79866;1;0;0;0;1;0;0
"MSI";"Gaming";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i7";2.6;16;"SSD";256;1024;1.7;94252;0;0;1;0;1;0;0
"HP";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;8;"HDD";1024;0;2.6;47898;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;2.2;24455;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;25414;1;0;0;0;0;0;0
"Dell";"Gaming";15.6;"Moderate";2160;3840;282;0;0;"Intel";"Core i7";2.8;8;"SSD";128;1024;2.6;79813;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;2.0;74059;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;2.2;24935;0;0;1;0;1;0;0
"HP";"Notebook";14.0;"Small";768;1366;112;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;1.4;13266;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.2;44701;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;2.0;36177;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";1.8;16;"SSD";512;0;2.1;61751;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;2.1;21205;1;0;0;0;0;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;2.2;37775;0;0;1;0;0;0;0
"Asus";"Notebook";14.0;"Small";1080;1920;157;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;2.0;40972;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;2.3;43956;1;0;0;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;3.3;69530;0;0;1;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;16;"SSD";128;1024;1.9;114731;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;2.1;34632;1;0;0;0;1;0;0
"Lenovo";"2 in 1 Convertible";14.0;"Small";1440;2560;210;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;1.4;87219;1;0;0;0;1;0;0
"Lenovo";"Ultrabook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;1.5;44275;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;2.0;47686;0;0;1;0;0;1;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;2.1;17742;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;6;"HDD";1024;0;2.2;42570;0;0;1;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;8;"SSD";256;1024;2.6;48431;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;2.1;62817;1;0;0;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;2.2;36816;0;0;1;0;1;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.2;58554;1;0;0;0;0;1;0
"Acer";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.8;16;"SSD";256;1024;4.2;138474;0;0;1;0;1;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.4;43636;0;0;1;0;1;0;0
"Samsung";"2 in 1 Convertible";12.3;"Small";1600;2400;235;1;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;1.2;35111;0;0;0;0;0;0;1
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;1.9;25840;1;0;0;0;1;0;0
"Apple";"Ultrabook";12.0;"Small";1440;2304;226;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;0.9;61964;1;0;0;1;0;0;0
"Dell";"2 in 1 Convertible";13.3;"Small";1080;1920;166;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;1.6;63882;1;0;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.8;12;"SSD";128;1024;2.2;70702;0;0;1;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;1.9;19607;0;1;0;0;0;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";512;1024;4.3;114552;0;0;1;0;1;0;0
"Acer";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;2.1;14492;1;0;0;0;0;1;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.4;109165;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;2.3;26586;0;1;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i7";2.5;8;"HDD";500;0;2.2;33513;0;0;1;0;0;0;0
"Dell";"Ultrabook";13.3;"Small";1800;3200;276;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;1.2;142790;1;0;0;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;2.2;62284;0;0;1;0;1;0;0
"Dell";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;2.4;47365;0;1;0;0;1;0;0
"HP";"Notebook";15.6;"Moderate";768;1366;100;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;1.9;30849;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";768;1366;100;0;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;2.2;15930;0;1;0;0;1;0;0
"Acer";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;3.3;33513;0;0;1;0;1;0;0
"Asus";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.2;130482;0;0;1;0;1;0;0
"Apple";"Ultrabook";12.0;"Small";1440;2304;226;0;1;"Intel";"Core M";1.2;8;"Flash Storage";512;0;0.9;68145;1;0;0;1;0;0;0
"Asus";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.8;16;"SSD";128;1024;2.2;93186;0;0;1;0;1;0;0
"MSI";"Gaming";17.3;"High";1080;1920;127;0;1;"Intel";"Core i7";2.6;16;"SSD";256;1024;2.4;103842;0;0;1;0;1;0;0
"Dell";"2 in 1 Convertible";15.6;"Moderate";1080;1920;141;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;2.2;53226;1;0;0;0;1;0;0
"Asus";"Gaming";17.3;"High";1080;1920;127;0;0;"Intel";"Core i7";2.8;16;"SSD";256;1024;2.9;103842;0;0;1;0;1;0;0
"Acer";"Netbook";11.6;"Small";768;1366;135;0;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;1.3;9270;1;0;0;0;0;0;1
"Acer";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;3.3;31861;0;0;1;0;1;0;0
"Lenovo";"Notebook";17.3;"High";900;1600;106;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;2.8;28717;1;0;0;0;0;0;0
"Lenovo";"Gaming";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;8;"SSD";128;1024;2.6;58347;0;0;1;0;1;0;0
"Acer";"2 in 1 Convertible";14.0;"Small";1080;1920;157;1;1;"Intel";"Core i7";1.3;8;"SSD";256;0;1.2;61218;1;0;0;0;1;0;0
"Lenovo";"Notebook";15.6;"Moderate";1080;1920;141;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;2.3;81465;1;0;0;0;1;0;0
"MSI";"Gaming";15.6;"Moderate";1080;1920;141;0;0;"Intel";"Core i7";2.6;8;"SSD";128;1024;2.2;78647;0;0;1;0;1;0;0
"HP";"Notebook";15.6;"Moderate";1080;1920;141;0;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;2.1;28185;0;1;0;0;1;0;0
"Dell";"Ultrabook";12.5;"Small";1080;1920;176;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;1.3;91288;1;0;0;0;1;0;0
